X,Y,OBJECTID,COMPKEY,UNITID,UNITDESC,CONDITION,CONDITION_ASSESSMENT_DATE,CURRENT_STATUS,OWNERSHIP,PRIMARYDISTRICTCD,SECONDARYDISTRICTCD,COMPTYPE,CURRENT_STATUS_DATE,INSTALL_DATE,INSTALL_PURPOSE,INTKEY,LANDSCAPING,MAINTAINED_BY,MAINTENANCE_AGREEMENT,NO_LAND_REASON,OVERRIDECOMMENT,OVERRIDEYN,OWNERSHIP_DATE,SDOT_INITIATED,SEWER_ACCESS_COVER,TRCSIZE,SURVEY_MONUMENT,TRCSHAPE,UNITTYPE,SHAPE_LNG,SHAPE_LAT
1278284.62380177,263871.195458263,846,509194,TRC-379,23RD AVE NE AND NE 117TH ST                                                                                                                                                                                                                                    ,GOOD,2009/07/27 00:00:00+00,INSVC,SDOT,DISTRICT5, ,16,2009/10/14 00:00:00+00,1987/01/30 00:00:00+00, ,36726,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,OVAL,TRC,-122.304453093919,47.7139032909718
1277169.81797662,227910.942237437,847,509012,TRC-329,20TH AVE AND E PINE ST                                                                                                                                                                                                                                         ,GOOD,2009/09/12 00:00:00+00,INSVC,SDOT,DISTRICT3, ,16,2009/10/14 00:00:00+00,1997/08/04 00:00:00+00, ,30128,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.306185231089,47.6152783801135
1279723.95423524,249274.821811318,848,508897,TRC-467,28TH AVE NE AND NE 62ND ST                                                                                                                                                                                                                                     ,GOOD,2009/09/12 00:00:00+00,INSVC,SDOT,DISTRICT4, ,16,2009/10/14 00:00:00+00,1997/03/21 00:00:00+00, ,25896,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.297479387077,47.6739701231589
1281707.33938926,269716.176264241,849,509235,TRC-561,35TH AVE NE AND NE 140TH ST                                                                                                                                                                                                                                    ,GOOD,2009/09/09 00:00:00+00,INSVC,SDOT,DISTRICT5, ,16,2009/10/14 00:00:00+00,1994/12/08 00:00:00+00, ,36155,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.29100174805,47.7301028177531
1274536.31666192,216751.845842004,850,509363,TRC-165,13TH AVE S AND S HILL ST                                                                                                                                                                                                                                       ,GOOD,2009/09/21 00:00:00+00,INSVC,SDOT,DISTRICT2, ,16,2009/10/14 00:00:00+00,1981/12/11 00:00:00+00, ,31254,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.315988998656,47.5845528391694
1267981.94654322,243182.565613076,851,509164,TRC-1086,WOODLAND PARK AVE N AND N 41ST ST                                                                                                                                                                                                                              ,GOOD,2009/08/03 00:00:00+00,INSVC,SDOT,DISTRICT4, ,16,2009/10/14 00:00:00+00,1990/01/17 00:00:00+00, ,26832,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,OVAL,TRC,-122.344645603686,47.6566491433155
1284338.95385596,204925.498437896,852,509420,TRC-690,46TH AVE S AND S LUCILE ST                                                                                                                                                                                                                                     ,GOOD,2009/06/18 00:00:00+00,INSVC,SDOT,DISTRICT2, ,16,2009/10/14 00:00:00+00,1994/03/28 00:00:00+00, ,33495,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.275377326691,47.5526474947894
1264958.14058812,256952.308411181,853,509676,TRC-323,1ST AVE NW AND NW 90TH ST                                                                                                                                                                                                                                      ,GOOD,2009/09/15 00:00:00+00,INSVC,SDOT,DISTRICT6, ,16,2009/10/14 00:00:00+00,1970/01/01 00:00:00+00, ,37164,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.358019684687,47.6942278216772
1271039.05169834,254797.815032974,854,509097,TRC-1014,MERIDIAN AVE N AND N 82ND ST                                                                                                                                                                                                                                   ,GOOD,1970/01/01 00:00:00+00,INSVC,SDOT,DISTRICT6, ,16,2009/10/14 00:00:00+00,1999/04/30 00:00:00+00, ,24226,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.333161738782,47.6886500281716
1284345.19436796,205193.960454181,855,509421,TRC-685,46TH AVE S AND S BRANDON ST                                                                                                                                                                                                                                    ,GOOD,2009/05/12 00:00:00+00,INSVC,SDOT,DISTRICT2, ,16,2009/10/14 00:00:00+00,1985/06/21 00:00:00+00, ,33496,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.275372430039,47.5533836725401
1278706.11705019,269147.71443966,856,509613,TRC-387,23RD PL NE AND NE 137TH ST                                                                                                                                                                                                                                     ,FAIR,2009/09/15 00:00:00+00,INSVC,SDOT,DISTRICT5, ,16,2009/10/14 00:00:00+00,1999/07/22 00:00:00+00, ,36099,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,OVAL,TRC,-122.303150590951,47.7283881888561
1270283.70641756,240892.457642734,857,595173,TRC-1125,BURKE AVE N AND N 36TH ST                                                                                                                                                                                                                                      ,GOOD,2013/07/22 00:00:00+00,INSVC,SDOT,DISTRICT4, ,16,2013/01/28 00:00:00+00,1970/01/01 00:00:00+00,SAFETY,26892,Y,SDOT,, ,,N,2013/07/22 00:00:00+00,N,N,16,Y,CRC,TRC,-122.335126283275,47.650495572187
1263767.05738689,266912.836037368,858,509483,TRC-751,6TH AVE NW AND NW 127TH ST                                                                                                                                                                                                                                     ,GOOD,2009/07/27 00:00:00+00,INSVC,SDOT,DISTRICT5, ,16,2009/10/14 00:00:00+00,1985/12/11 00:00:00+00, ,35634,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.363659472785,47.7214642199208
1276364.4842798,221740.640663117,859,509293,TRC-275,18TH AVE S AND S KING ST                                                                                                                                                                                                                                       ,GOOD,2009/09/21 00:00:00+00,INSVC,SDOT,DISTRICT3, ,16,2009/10/14 00:00:00+00,1980/10/29 00:00:00+00, ,30760,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.308970135258,47.5983233726832
1266976.13495818,269238.016775757,860,509660,TRC-1084,WINGARD CT N AND N 137TH ST                                                                                                                                                                                                                                    ,GOOD,2009/06/18 00:00:00+00,INSVC,SDOT,DISTRICT5, ,16,2009/10/14 00:00:00+00,1992/02/24 00:00:00+00, ,35808,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.350810656132,47.7280116004267
1265735.82244492,235898.597221613,861,509129,TRC-492,2ND AVE N AND NEWTON ST                                                                                                                                                                                                                                        ,GOOD,2009/05/12 00:00:00+00,INSVC,SDOT,DISTRICT7, ,16,2009/10/14 00:00:00+00,1985/09/04 00:00:00+00, ,28136,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.353174173456,47.6365628497564
1277021.17490447,222338.677463725,862,701089,TRC-1153,20TH AVE S AND S MAIN ST                                                                                                                                                                                                                                       ,GOOD,2019/01/02 00:00:00+00,INSVC, ,DISTRICT3, ,16,2019/01/02 00:00:00+00,1970/01/01 00:00:00+00,CALMING,30747,Y, ,, ,,N,1970/01/01 00:00:00+00,N,Y,30,Y,CRC,TRC,-122.306355371514,47.5999970720024
1285226.16108887,206946.812935963,863,509641,TRC-714,49TH AVE S AND S FERDINAND ST                                                                                                                                                                                                                                  ,GOOD,2009/09/14 00:00:00+00,INSVC,SDOT,DISTRICT2, ,16,2009/10/14 00:00:00+00,1997/12/10 00:00:00+00, ,33426,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.271938159038,47.5582334610246
1279899.66585141,215340.282064557,864,509614,TRC-514,30TH AVE S AND S BAYVIEW ST                                                                                                                                                                                                                                    ,GOOD,2009/06/18 00:00:00+00,INSVC,SDOT,DISTRICT2,DISTRICT3,16,2009/10/14 00:00:00+00,1994/04/11 00:00:00+00, ,31470,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.294151809745,47.5809649349084
1282339.90502191,204981.580293953,865,509523,TRC-612,39TH AVE S AND S LUCILE ST                                                                                                                                                                                                                                     ,GOOD,2009/05/15 00:00:00+00,INSVC,SDOT,DISTRICT2, ,16,2009/10/14 00:00:00+00,1994/09/09 00:00:00+00, ,33603,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.283475445617,47.5526982398434
1282308.70726188,250550.173236623,866,509268,TRC-594,38TH AVE NE AND NE 68TH ST                                                                                                                                                                                                                                     ,GOOD,2009/08/03 00:00:00+00,INSVC,SDOT,DISTRICT4, ,16,2009/10/14 00:00:00+00,1990/01/17 00:00:00+00, ,24964,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.287087487848,47.6776001804122
1278715.7728582,253267.425655395,867,509234,TRC-397,24TH AVE NE AND NE 77TH ST                                                                                                                                                                                                                                     ,GOOD,2009/09/04 00:00:00+00,INSVC,SDOT,DISTRICT4, ,16,2009/10/14 00:00:00+00,1990/07/13 00:00:00+00, ,24750,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.301880104674,47.6848611331203
1263995.02506712,258294.793916553,868,509737,TRC-729,4TH AVE NW AND NW 95TH ST                                                                                                                                                                                                                                      ,GOOD,2009/09/12 00:00:00+00,INSVC,SDOT,DISTRICT6, ,16,2009/10/14 00:00:00+00,1999/04/26 00:00:00+00, ,37146,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,OVAL,TRC,-122.362038019375,47.6978551195497
1260441.00919148,194519.393211246,869,509596,TRC-520,30TH AVE SW AND SW HENDERSON ST                                                                                                                                                                                                                                ,GOOD,2009/05/15 00:00:00+00,INSVC,SDOT,DISTRICT1, ,16,2009/10/14 00:00:00+00,1993/02/18 00:00:00+00, ,34945,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.371292185611,47.5228561701418
1262586.22967368,252335.394742444,870,526965,TRC-1099,DIBBLE AVE NW AND NW 73RD ST                                                                                                                                                                                                                                   ,GOOD,2010/11/19 00:00:00+00,INSVC,SDOT,DISTRICT6, ,16,2010/11/18 00:00:00+00,1970/01/01 00:00:00+00,SAFETY,24174,Y,SDOT,, ,,N,2010/07/14 00:00:00+00,Y,N,18,Y,CRC,TRC,-122.367275491616,47.6814439196426
1266986.0571342,260338.399038643,871,509564,TRC-935,FREMONT AVE N AND N 103RD ST                                                                                                                                                                                                                                   ,GOOD,2009/07/06 00:00:00+00,INSVC,SDOT,DISTRICT5, ,16,2009/10/14 00:00:00+00,1983/01/25 00:00:00+00, ,37389,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.350057697522,47.7036187644447
1280330.58361186,208716.404233783,872,644680,TRC-1142,RENTON AVE S AND S OREGON E ST                                                                                                                                                                                                                                 ,GOOD,2019/01/02 00:00:00+00,INSVC, ,DISTRICT2, ,16,2019/01/02 00:00:00+00,1970/01/01 00:00:00+00,OTHER,32493,Y, ,, ,,N,1970/01/01 00:00:00+00,N,Y,18,Y,OVAL,TRC,-122.291897505496,47.5628313040923
1280330.58361186,208716.404233783,873,646620,TRC-1143,RENTON AVE S AND S OREGON E ST                                                                                                                                                                                                                                 ,GOOD,2019/01/02 00:00:00+00,INSVC, ,DISTRICT2, ,16,2019/01/02 00:00:00+00,1970/01/01 00:00:00+00,CALMING,32493,Y, ,, ,,N,1970/01/01 00:00:00+00,N,N,30,N,OVAL,TRC,-122.291897505496,47.5628313040923
